* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = A3067CEI
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\379.eds
* Experiment Name = _A3067CEI
* Experiment Run End Time = 2013-04-18 20:46:17 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
240	hsa-mir-361-5p	23.185	3	20	N
241	hsa-mir-331-3p	22.260	3	19	N
242	hsa-mir-30c-5p	20.067	3	17	N
243	hsa-mir-487b	21.341	3	18	N
244	hsa-mir-32-5p	26.304	3	23	N
245	hsa-mir-3176	19.247	3	16	N
246	hsa-mir-192-5p	21.587	3	18	N
247	hsa-mir-181a-5p	22.562	3	19	Y
248	hsa-mir-1287	20.959	3	18	N
249	hsa-mir-378e	20.667	3	18	N
250	hsa-mir-320b	17.833	3	15	N
251	hsa-mir-671-3p	19.248	3	16	Y
252	hsa-mir-374a-5p	23.635	3	20	N
253	hsa-mir-450a-5p	28.009	3	24	N
254	hsa-mir-3613-3p	21.498	3	18	N
255	hsa-mir-342-3p	20.444	3	17	N
256	hsa-mir-3689a-5p	22.117	3	19	N
257	hsa-mir-4302	20.530	3	17	N
258	hsa-mir-183-5p	24.553	3	21	N
259	hsa-mir-27b-3p	19.198	3	16	N
260	hsa-mir-15b-5p	18.497	3	15	N
261	hsa-mir-424-5p	16.798	3	13	N
262	hsa-mir-373-5p	16.369	3	13	N
263	hsa-mir-374b-5p	23.553	3	20	N
264	hsa-mir-375	22.946	3	20	N
265	hsa-mir-574-3p	14.606	3	12	Y
266	hsa-mir-4524a-3p	23.385	3	20	N
267	hsa-mir-191-3p	21.855	3	19	N
268	hsa-mir-17-5p	19.714	3	17	N
269	hsa-mir-7-1-3p	22.445	3	19	N
270	hsa-mir-720	16.079	3	13	N
271	hsa-mir-675-3p	20.451	3	17	N
272	hsa-mir-128	21.651	3	19	N
273	hsa-mir-23b-5p	22.945	3	20	N
274	hsa-mir-181c-3p	23.201	3	20	N
275	hsa-let-7f-5p	23.933	3	21	N
276	hsa-mir-1225-3p	17.490	3	14	N
277	hsa-mir-301b	24.505	3	21	Y
278	hsa-mir-26b-5p	20.260	3	17	N
279	hsa-mir-885-5p	18.579	3	15	N
280	hsa-mir-4286	17.203	3	14	N
281	hsa-mir-3622a-5p	16.529	3	13	Y
282	hsa-mir-3185	20.691	3	18	N
283	hsa-mir-629-5p	22.329	3	19	N
284	hsa-mir-4296	17.756	3	15	N
285	hsa-mir-31-5p	22.293	3	19	N
286	hsa-mir-483-5p	19.036	3	16	N
287	hsa-mir-23a-3p	17.141	3	14	N
288	hsa-mir-301a-3p	23.993	3	21	N
289	hsa-mir-181d	24.908	3	22	N
290	hsa-mir-99a-5p	21.293	3	18	N
291	hsa-mir-330-5p	19.516	3	16	N
292	hsa-mir-335-5p	24.108	3	21	N
293	hsa-mir-4289	22.151	3	19	N
294	hsa-mir-146b-5p	23.162	3	20	N
295	hsa-mir-744-5p	21.001	3	18	N
296	hsa-mir-2355-5p	25.228	3	22	N
297	hsa-mir-16-5p	15.622	3	12	N
298	hsa-mir-490-3p	19.784	3	17	N
299	hsa-mir-34c-3p	17.333	3	14	N
300	hsa-mir-136-5p	27.917	3	25	Y
301	hsa-mir-106b-5p	18.234	3	15	N
302	hsa-mir-196b-3p	21.726	3	19	N
303	hsa-mir-378a-5p	20.089	3	17	N
304	hsa-mir-145-3p	23.229	3	20	N
305	hsa-mir-320e	20.231	3	17	N
306	hsa-mir-874	21.627	3	19	N
307	hsa-mir-4274	15.805	3	13	N
308	hsa-mir-200a-3p	26.789	3	24	N
