* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3006GG9
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\_C3006GG9.eds
* Experiment Name = _C3006GG9
* Experiment Run End Time = 2013-04-13 03:13:57 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
242	hsa-mir-30c-5p	20.926	3	18	N
243	hsa-mir-487b	21.763	3	19	N
244	hsa-mir-32-5p	26.619	3	23	N
245	hsa-mir-3176	19.499	3	16	N
246	hsa-mir-192-5p	21.944	3	19	N
247	hsa-mir-181a-5p	23.201	3	20	Y
248	hsa-mir-1287	21.635	3	18	N
249	hsa-mir-378e	21.202	3	18	N
250	hsa-mir-320b	18.090	3	15	N
251	hsa-mir-671-3p	19.171	3	16	N
252	hsa-mir-374a-5p	25.531	3	22	N
253	hsa-mir-450a-5p	29.332	3	26	Y
254	hsa-mir-3613-3p	21.178	3	18	N
255	hsa-mir-342-3p	21.647	3	18	N
256	hsa-mir-3689a-5p	21.829	3	19	N
257	hsa-mir-4302	20.901	3	18	N
258	hsa-mir-183-5p	25.520	3	23	N
259	hsa-mir-27b-3p	21.142	3	18	N
260	hsa-mir-15b-5p	21.458	3	18	N
261	hsa-mir-424-5p	20.491	3	17	N
262	hsa-mir-373-5p	20.283	3	17	N
263	hsa-mir-374b-5p	25.022	3	22	N
264	hsa-mir-375	23.963	3	21	N
265	hsa-mir-574-3p	15.098	3	12	N
266	hsa-mir-4524a-3p	23.863	3	21	N
267	hsa-mir-191-3p	22.122	3	19	N
268	hsa-mir-17-5p	21.677	3	19	N
269	hsa-mir-7-1-3p	22.684	3	19	N
270	hsa-mir-720	15.130	3	12	N
271	hsa-mir-675-3p	19.698	3	16	N
272	hsa-mir-128	24.101	3	21	N
273	hsa-mir-23b-5p	23.710	3	20	N
274	hsa-mir-181c-3p	23.973	3	21	N
275	hsa-let-7f-5p	25.522	3	22	N
276	hsa-mir-1225-3p	17.887	3	15	N
277	hsa-mir-301b	25.389	3	22	N
278	hsa-mir-26b-5p	22.735	3	20	N
279	hsa-mir-885-5p	18.482	3	15	N
280	hsa-mir-4286	17.274	3	14	N
281	hsa-mir-3622a-5p	17.290	3	14	N
282	hsa-mir-3185	19.582	3	16	N
283	hsa-mir-629-5p	25.101	3	22	Y
284	hsa-mir-4296	18.085	3	15	N
285	hsa-mir-31-5p	22.741	3	19	N
286	hsa-mir-483-5p	19.000	3	16	N
287	hsa-mir-23a-3p	20.814	3	18	N
288	hsa-mir-301a-3p	25.677	3	22	Y
289	hsa-mir-181d	24.685	3	21	Y
290	hsa-mir-99a-5p	19.528	3	16	N
291	hsa-mir-330-5p	19.923	3	17	N
292	hsa-mir-335-5p	23.981	3	21	N
293	hsa-mir-4289	22.744	3	20	N
294	hsa-mir-146b-5p	24.101	3	21	N
295	hsa-mir-744-5p	21.964	3	19	N
296	hsa-mir-2355-5p	25.465	3	22	Y
297	hsa-mir-16-5p	19.081	3	16	N
298	hsa-mir-490-3p	19.465	3	16	N
299	hsa-mir-34c-3p	17.721	3	15	N
300	hsa-mir-136-5p	29.321	3	26	Y
301	hsa-mir-106b-5p	19.655	3	17	N
302	hsa-mir-196b-3p	21.081	3	18	N
303	hsa-mir-378a-5p	20.540	3	17	N
304	hsa-mir-145-3p	26.808	3	24	Y
305	hsa-mir-320e	20.745	3	18	N
306	hsa-mir-874	22.163	3	19	Y
307	hsa-mir-4274	16.019	3	13	N
308	hsa-mir-200a-3p	27.587	3	24	Y
309	hsa-mir-340-3p	27.876	3	25	N
310	hsa-mir-1260b	15.439	3	12	N
311	hsa-mir-126-3p	18.267	3	15	N
312	hsa-mir-326	17.322	3	14	N
313	hsa-mir-223-3p	20.516	3	17	N
314	hsa-mir-219-1-3p	21.131	3	18	N
315	hsa-mir-25-3p	21.003	3	18	N
316	hsa-mir-210	20.504	3	17	N
317	hsa-mir-19a-3p	22.153	3	19	N
318	hsa-mir-17-3p	23.162	3	20	N
319	hsa-mir-151a-5p	19.463	3	16	N
320	hsa-mir-320a	17.832	3	15	N
321	hsa-mir-625-3p	22.660	3	20	N
322	hsa-mir-15b-3p	23.466	3	20	N
323	hsa-mir-30a-5p	21.379	3	18	N
324	hsa-mir-206	25.342	3	22	N
325	hsa-mir-4538	17.326	3	14	N
326	hsa-mir-1237-3p	18.738	3	16	N
327	hsa-mir-19b-3p	22.066	3	19	N
328	hsa-mir-142-3p	21.328	3	18	N
329	hsa-mir-30e-5p	21.552	3	18	N
330	hsa-mir-499a-5p	27.386	3	24	N
331	hsa-mir-1307-3p	22.519	3	19	N
332	hsa-mir-500a-5p	22.662	3	19	N
333	hsa-mir-204-5p	25.792	3	23	N
334	hsa-mir-20b-5p	21.840	3	18	Y
335	hsa-mir-200c-3p	23.853	3	21	N
336	hsa-mir-190a	27.932	3	25	N
337	hsa-mir-193b-3p	20.061	3	17	N
338	hsa-mir-425-3p	22.338	3	19	N
339	hsa-mir-576-5p	26.053	3	23	N
340	hsa-mir-590-3p	29.283	3	26	N
341	hsa-mir-10b-5p	24.336	3	21	N
342	hsa-mir-96-5p	26.581	3	23	N
343	hsa-mir-1277-3p	33.116	3	30	Y
344	hsa-mir-486-5p	16.462	3	13	N
345	hsa-mir-188-5p	20.334	3	17	N
346	hsa-mir-615-5p	23.334	3	20	N
347	hsa-mir-30a-3p	21.209	3	18	N
348	hsa-mir-378i	23.740	3	20	N
349	hsa-mir-93-5p	21.469	3	18	N
350	hsa-mir-154-5p	24.433	3	21	N
351	hsa-mir-425-5p	23.394	3	20	N
352	hsa-mir-362-3p	26.270	3	23	N
353	hsa-mir-92a-3p	17.505	3	14	N
354	hsa-mir-222-3p	19.420	3	16	N
355	hsa-mir-296-5p	20.353	3	17	N
356	hsa-mir-365a-3p	25.225	3	22	N
357	hsa-mir-551b-3p	26.081	3	23	N
358	hsa-mir-2467-3p	18.225	3	15	N
359	hsa-mir-2355-3p	25.055	3	22	N
360	hsa-mir-200b-3p	25.575	3	22	N
361	hsa-mir-18a-5p	24.385	3	21	N
362	hsa-mir-142-5p	23.620	3	20	N
363	hsa-mir-487a	21.943	3	19	N
364	hsa-mir-145-5p	21.146	3	18	N
365	hsa-mir-1233-3p	17.884	3	15	N
366	hsa-mir-369-3p	29.605	3	26	N
367	hsa-mir-637	19.896	3	17	N
368	hsa-mir-202-3p	20.823	3	18	N
369	hsa-mir-942	21.236	3	18	N
370	hsa-mir-4688	18.659	3	16	N
371	hsa-mir-197-3p	17.706	3	14	N
372	hsa-mir-126-5p	19.625	3	16	N
373	cel-mir-39	10.993	3	8	N
374	cel-mir-39	10.985	3	8	N
375	SNORD61	23.976	3	21	N
376	SNORD68	25.075	3	22	N
377	SNORD72	31.040	3	28	Y
378	SNORD95	19.492	3	16	N
379	SNORD96A	25.271	3	22	N
380	RNU6-2	25.384	3	22	N
381	miRTC	15.656	3	13	N
382	miRTC	15.547	3	12	N
383	PPC	18.115	3	15	N
384	PPC	18.291	3	15	N
