* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009UA6
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\545.eds
* Experiment Name = _C3009UA6
* Experiment Run End Time = 2013-06-26 04:01:55 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
302	hsa-mir-196b-3p	20.321	3	17	N
303	hsa-mir-378a-5p	20.150	3	17	N
304	hsa-mir-145-3p	24.900	3	22	N
305	hsa-mir-320e	19.867	3	17	N
306	hsa-mir-874	21.335	3	18	Y
307	hsa-mir-4274	15.460	3	12	N
308	hsa-mir-200a-3p	26.685	3	23	Y
309	hsa-mir-340-3p	28.979	3	26	Y
310	hsa-mir-1260b	15.222	3	12	N
311	hsa-mir-126-3p	19.597	3	16	N
312	hsa-mir-326	16.919	3	14	N
313	hsa-mir-223-3p	20.884	3	18	N
314	hsa-mir-219-1-3p	20.581	3	17	N
315	hsa-mir-25-3p	19.303	3	16	N
316	hsa-mir-210	19.944	3	17	N
317	hsa-mir-19a-3p	22.789	3	19	N
318	hsa-mir-17-3p	22.238	3	19	N
319	hsa-mir-151a-5p	19.298	3	16	N
320	hsa-mir-320a	16.047	3	13	N
321	hsa-mir-625-3p	21.869	3	19	N
322	hsa-mir-15b-3p	22.838	3	20	N
323	hsa-mir-30a-5p	20.451	3	17	N
324	hsa-mir-206	24.284	3	21	N
325	hsa-mir-4538	16.702	3	14	Y
326	hsa-mir-1237-3p	17.976	3	15	N
327	hsa-mir-19b-3p	22.574	3	19	N
328	hsa-mir-142-3p	21.584	3	18	N
329	hsa-mir-30e-5p	20.676	3	17	N
330	hsa-mir-499a-5p	25.706	3	23	N
331	hsa-mir-1307-3p	21.665	3	18	N
332	hsa-mir-500a-5p	22.247	3	19	N
333	hsa-mir-204-5p	25.084	3	22	N
334	hsa-mir-20b-5p	22.113	3	19	N
335	hsa-mir-200c-3p	22.741	3	20	N
336	hsa-mir-190a	27.599	3	24	N
337	hsa-mir-193b-3p	19.783	3	17	N
338	hsa-mir-425-3p	21.283	3	18	N
339	hsa-mir-576-5p	25.722	3	23	N
340	hsa-mir-590-3p	30.525	3	27	Y
341	hsa-mir-10b-5p	24.283	3	21	N
342	hsa-mir-96-5p	25.736	3	23	N
343	hsa-mir-1277-3p	29.449	3	26	Y
344	hsa-mir-486-5p	16.334	3	13	N
345	hsa-mir-188-5p	19.521	3	16	N
346	hsa-mir-615-5p	22.322	3	19	N
347	hsa-mir-30a-3p	20.533	3	17	N
348	hsa-mir-378i	22.317	3	19	N
349	hsa-mir-93-5p	20.966	3	18	N
350	hsa-mir-154-5p	23.334	3	20	N
351	hsa-mir-425-5p	23.054	3	20	N
352	hsa-mir-362-3p	25.498	3	22	N
353	hsa-mir-92a-3p	16.222	3	13	N
354	hsa-mir-222-3p	18.884	3	16	N
355	hsa-mir-296-5p	19.833	3	17	N
356	hsa-mir-365a-3p	24.120	3	21	N
357	hsa-mir-551b-3p	24.738	3	22	N
358	hsa-mir-2467-3p	17.383	3	14	N
359	hsa-mir-2355-3p	23.972	3	21	N
360	hsa-mir-200b-3p	24.415	3	21	N
361	hsa-mir-18a-5p	24.390	3	21	N
362	hsa-mir-142-5p	21.531	3	18	N
363	hsa-mir-487a	21.207	3	18	N
364	hsa-mir-145-5p	20.454	3	17	N
365	hsa-mir-1233-3p	17.395	3	14	N
366	hsa-mir-369-3p	28.169	3	25	N
367	hsa-mir-637	18.473	3	15	N
368	hsa-mir-202-3p	19.593	3	16	N
369	hsa-mir-942	20.489	3	17	N
370	hsa-mir-4688	17.951	3	15	N
371	hsa-mir-197-3p	17.408	3	14	N
372	hsa-mir-126-5p	19.500	3	16	N
373	cel-mir-39	19.330	3	16	N
374	cel-mir-39	19.314	3	16	N
375	SNORD61	22.660	3	19	N
376	SNORD68	24.108	3	21	N
377	SNORD72	28.791	3	26	N
378	SNORD95	18.599	3	15	N
379	SNORD96A	24.044	3	21	N
380	RNU6-2	25.098	3	22	N
381	miRTC	16.917	3	14	N
382	miRTC	16.855	3	14	N
383	PPC	18.380	3	15	N
384	PPC	17.982	3	15	N
