* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = 
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\2013-04-19 395.eds
* Experiment Name = 2013-04-19 395
* Experiment Run End Time = 2013-04-19 15:19:16 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
279	hsa-mir-885-5p	18.319	3	15	N
280	hsa-mir-4286	20.414	3	17	N
281	hsa-mir-3622a-5p	21.103	3	18	N
282	hsa-mir-3185	22.727	3	19	N
283	hsa-mir-629-5p	25.369	3	22	N
284	hsa-mir-4296	21.694	3	19	N
285	hsa-mir-31-5p	25.983	3	23	N
286	hsa-mir-483-5p	19.531	3	16	N
287	hsa-mir-23a-3p	19.585	3	16	N
288	hsa-mir-301a-3p	29.107	3	26	Y
289	hsa-mir-181d	25.846	3	23	Y
290	hsa-mir-99a-5p	19.331	3	16	N
291	hsa-mir-330-5p	23.322	3	20	N
292	hsa-mir-335-5p	20.826	3	18	N
293	hsa-mir-4289	24.795	3	22	N
294	hsa-mir-146b-5p	24.001	3	21	N
295	hsa-mir-744-5p	25.688	3	22	N
296	hsa-mir-2355-5p	29.638	3	26	Y
297	hsa-mir-16-5p	19.482	3	16	N
298	hsa-mir-490-3p	19.905	3	17	N
299	hsa-mir-34c-3p	21.397	3	18	N
300	hsa-mir-136-5p	27.890	3	25	N
301	hsa-mir-106b-5p	21.990	3	19	N
302	hsa-mir-196b-3p	23.639	3	20	N
303	hsa-mir-378a-5p	24.046	3	21	N
304	hsa-mir-145-3p	26.306	3	23	N
305	hsa-mir-320e	22.855	3	20	N
306	hsa-mir-874	25.036	3	22	Y
307	hsa-mir-4274	19.523	3	16	N
308	hsa-mir-200a-3p	29.530	3	26	Y
309	hsa-mir-340-3p	29.162	3	26	Y
310	hsa-mir-1260b	19.589	3	16	N
311	hsa-mir-126-3p	19.622	3	16	N
312	hsa-mir-326	21.047	3	18	N
313	hsa-mir-223-3p	19.798	3	17	N
314	hsa-mir-219-1-3p	24.395	3	21	N
315	hsa-mir-25-3p	19.377	3	16	N
316	hsa-mir-210	23.968	3	21	N
317	hsa-mir-19a-3p	22.702	3	20	N
318	hsa-mir-17-3p	23.705	3	20	N
319	hsa-mir-151a-5p	22.529	3	19	N
320	hsa-mir-320a	17.468	3	14	N
321	hsa-mir-625-3p	25.161	3	22	N
322	hsa-mir-15b-3p	25.291	3	22	N
323	hsa-mir-30a-5p	18.774	3	15	N
324	hsa-mir-206	27.665	3	24	N
325	hsa-mir-4538	20.591	3	17	Y
326	hsa-mir-1237-3p	21.871	3	19	N
327	hsa-mir-19b-3p	23.004	3	20	N
328	hsa-mir-142-3p	24.249	3	21	N
329	hsa-mir-30e-5p	18.870	3	16	N
330	hsa-mir-499a-5p	25.159	3	22	N
331	hsa-mir-1307-3p	24.822	3	22	N
