* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009UAY
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\587.eds
* Experiment Name = _C3009UAY
* Experiment Run End Time = 2013-05-02 05:33:00 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
257	hsa-mir-4302	22.188	3	19	N
258	hsa-mir-183-5p	26.190	3	23	N
259	hsa-mir-27b-3p	13.179	3	10	N
260	hsa-mir-15b-5p	17.314	3	14	N
261	hsa-mir-424-5p	18.739	3	16	N
262	hsa-mir-373-5p	20.428	3	17	N
263	hsa-mir-374b-5p	23.002	3	20	N
264	hsa-mir-375	16.961	3	14	N
265	hsa-mir-574-3p	16.140	3	13	N
266	hsa-mir-4524a-3p	22.496	3	19	N
267	hsa-mir-191-3p	23.389	3	20	N
268	hsa-mir-17-5p	19.146	3	16	N
269	hsa-mir-7-1-3p	22.404	3	19	N
270	hsa-mir-720	18.092	3	15	N
271	hsa-mir-675-3p	21.098	3	18	N
272	hsa-mir-128	19.295	3	16	N
273	hsa-mir-23b-5p	20.691	3	18	N
274	hsa-mir-181c-3p	25.090	3	22	N
275	hsa-let-7f-5p	22.795	3	19	N
276	hsa-mir-1225-3p	17.229	3	14	N
277	hsa-mir-301b	26.715	3	24	N
278	hsa-mir-26b-5p	21.192	3	18	N
279	hsa-mir-885-5p	15.199	3	12	N
280	hsa-mir-4286	18.560	3	15	N
281	hsa-mir-3622a-5p	19.267	3	16	Y
282	hsa-mir-3185	21.246	3	18	N
283	hsa-mir-629-5p	22.625	3	20	N
284	hsa-mir-4296	20.060	3	17	N
285	hsa-mir-31-5p	24.737	3	21	N
286	hsa-mir-483-5p	17.835	3	15	N
287	hsa-mir-23a-3p	17.498	3	14	N
288	hsa-mir-301a-3p	26.890	3	24	N
289	hsa-mir-181d	24.433	3	21	N
290	hsa-mir-99a-5p	14.793	3	12	N
291	hsa-mir-330-5p	21.664	3	19	N
292	hsa-mir-335-5p	17.902	3	15	N
293	hsa-mir-4289	20.558	3	17	N
294	hsa-mir-146b-5p	22.234	3	19	N
295	hsa-mir-744-5p	22.715	3	20	N
296	hsa-mir-2355-5p	27.368	3	24	N
297	hsa-mir-16-5p	14.530	3	11	N
298	hsa-mir-490-3p	19.916	3	17	N
299	hsa-mir-34c-3p	19.967	3	17	N
300	hsa-mir-136-5p	26.520	3	23	N
301	hsa-mir-106b-5p	19.079	3	16	N
302	hsa-mir-196b-3p	22.225	3	19	N
303	hsa-mir-378a-5p	18.995	3	16	N
304	hsa-mir-145-3p	25.325	3	22	N
305	hsa-mir-320e	20.478	3	17	N
306	hsa-mir-874	21.839	3	19	Y
307	hsa-mir-4274	17.823	3	15	N
308	hsa-mir-200a-3p	23.082	3	20	N
309	hsa-mir-340-3p	26.343	3	23	N
310	hsa-mir-1260b	17.668	3	14	N
311	hsa-mir-126-3p	18.186	3	15	N
312	hsa-mir-326	19.274	3	16	N
313	hsa-mir-223-3p	18.987	3	16	N
314	hsa-mir-219-1-3p	23.024	3	20	N
315	hsa-mir-25-3p	15.393	3	12	N
316	hsa-mir-210	19.364	3	16	N
317	hsa-mir-19a-3p	15.516	3	12	N
